"","date","quarter","department","day","team","targeted_productivity","smv","wip","over_time","incentive","idle_time","idle_men","no_of_style_change","no_of_workers","actual_productivity"
"739","02/12/15","Quarter2","finishing","Thursday",1,0.8,3.94,0,1440,0,0,0,0,12,0.664875
"740","02/12/15","Quarter2","finishing","Thursday",9,0.8,3.94,0,960,0,0,0,0,8,0.656666667
"741","02/12/15","Quarter2","sweing","Thursday",4,0.7,30.1,419,7080,0,0,0,1,59,0.637711864
"742","02/12/15","Quarter2","finishing","Thursday",2,0.8,3.94,0,2160,0,0,0,0,18,0.601944444
"743","02/12/15","Quarter2","finishing","Thursday",5,0.7,4.15,0,240,0,0,0,0,2,0.58
"744","02/12/15","Quarter2","sweing","Thursday",7,0.65,30.1,909,7080,0,0,0,1,59,0.535677966
"745","02/12/15","Quarter2","sweing","Thursday",11,0.5,11.41,1039,2280,0,0,0,2,55,0.50012336
"746","02/12/15","Quarter2","sweing","Thursday",9,0.8,29.12,14,6960,0,0,0,0,58,0.497885057
"747","02/12/15","Quarter2","sweing","Thursday",8,0.65,30.1,1193,7080,0,0,0,1,59,0.463403955
"748","02/12/15","Quarter2","sweing","Thursday",10,0.8,22.52,10,6000,0,0,0,0,50,0.441392
"749","02/12/15","Quarter2","sweing","Thursday",3,0.35,30.1,770,6960,0,0,0,1,58,0.350301724
"750","2/14/2015","Quarter2","sweing","Saturday",1,0.8,22.52,1416,6840,113,0,0,0,57,1.000230409
"751","2/14/2015","Quarter2","finishing","Saturday",7,0.7,4.15,0,1800,0,0,0,0,15,0.929277778
"752","2/14/2015","Quarter2","finishing","Saturday",4,0.75,4.15,0,2400,0,0,0,0,20,0.902916667
"753","2/14/2015","Quarter2","finishing","Saturday",12,0.8,4.08,0,1080,0,0,0,0,9,0.800888889
"754","2/14/2015","Quarter2","sweing","Saturday",12,0.8,15.26,942,4080,63,0,0,0,34,0.800401961
"755","2/14/2015","Quarter2","sweing","Saturday",2,0.8,22.52,674,3660,63,0,0,0,57,0.80037492
"756","2/14/2015","Quarter2","finishing","Saturday",1,0.8,3.94,0,1440,0,0,0,0,12,0.796208333
"757","2/14/2015","Quarter2","sweing","Saturday",4,0.75,30.1,481,7140,0,0,0,1,59,0.750392157
"758","2/14/2015","Quarter2","sweing","Saturday",5,0.75,30.1,664,7140,56,0,0,0,59,0.750392157
"759","2/14/2015","Quarter2","finishing","Saturday",8,0.7,4.15,0,960,0,0,0,0,8,0.725625
"760","2/14/2015","Quarter2","sweing","Saturday",8,0.7,30.1,824,5160,0,0,0,1,60,0.700206125
"761","2/14/2015","Quarter2","sweing","Saturday",7,0.7,30.1,957,7200,0,0,0,1,60,0.602
"762","2/14/2015","Quarter2","sweing","Saturday",11,0.6,11.41,1039,2280,23,0,0,2,55,0.600447507
"763","2/14/2015","Quarter2","sweing","Saturday",6,0.8,18.79,822,4080,0,0,0,0,34,0.557252451
"764","2/14/2015","Quarter2","sweing","Saturday",3,0.5,30.1,1261,6960,30,0,0,1,58,0.500801724
"765","2/14/2015","Quarter2","finishing","Saturday",6,0.8,2.9,0,960,0,0,0,0,8,0.483333333
"766","2/14/2015","Quarter2","finishing","Saturday",9,0.8,3.94,0,960,0,0,0,0,8,0.238041667
"767","2/15/2015","Quarter3","finishing","Sunday",1,0.8,3.94,0,960,0,0,0,0,8,1.1204375
"768","2/15/2015","Quarter3","finishing","Sunday",2,0.8,3.94,0,960,0,0,0,0,8,1.108125
"769","2/15/2015","Quarter3","sweing","Sunday",1,0.8,22.52,1420,6840,113,0,0,0,57,1.000230409
"770","2/15/2015","Quarter3","finishing","Sunday",12,0.8,4.08,0,1080,0,0,0,0,9,0.876444444
"771","2/15/2015","Quarter3","sweing","Sunday",12,0.8,15.26,1120,1440,50,0,0,0,34,0.800806306
"772","2/15/2015","Quarter3","finishing","Sunday",5,0.75,4.15,0,240,0,0,0,0,2,0.760833333
"773","2/15/2015","Quarter3","sweing","Sunday",5,0.8,30.1,679,7140,0,0,0,0,59.5,0.722568627
"774","2/15/2015","Quarter3","finishing","Sunday",11,0.6,2.9,0,1200,0,0,0,0,10,0.715333333
"775","2/15/2015","Quarter3","sweing","Sunday",7,0.7,30.1,881,7080,0,0,0,1,59,0.700632768
"776","2/15/2015","Quarter3","sweing","Sunday",8,0.7,30.1,507,5880,40,2,10,1,59,0.700573099
"777","2/15/2015","Quarter3","sweing","Sunday",6,0.75,18.79,814,4080,0,0,0,0,34,0.681598039
"778","2/15/2015","Quarter3","sweing","Sunday",11,0.65,11.41,700,2640,23,0,0,2,53,0.650223718
"779","2/15/2015","Quarter3","finishing","Sunday",8,0.7,4.15,0,960,0,0,0,0,8,0.605208333
"780","2/15/2015","Quarter3","finishing","Sunday",6,0.8,2.9,0,960,0,0,0,0,8,0.604166667
"781","2/15/2015","Quarter3","sweing","Sunday",4,0.75,30.1,919,7140,0,0,0,1,59.5,0.598627451
"782","2/15/2015","Quarter3","sweing","Sunday",3,0.6,30.1,1361,6960,30,0,0,1,58,0.475718391
"783","2/15/2015","Quarter3","sweing","Sunday",2,0.8,22.52,12,6900,0,0,0,0,57.5,0.432122899
"784","2/15/2015","Quarter3","finishing","Sunday",4,0.75,4.15,0,2400,0,0,0,0,20,0.287041667
"785","2/15/2015","Quarter3","sweing","Sunday",9,0.5,18.79,1688,5280,0,0,0,1,54,0.283054487
"786","2/16/2015","Quarter3","sweing","Monday",1,0.8,22.52,1422,6840,113,0,0,0,57,1.000230409
"787","2/16/2015","Quarter3","finishing","Monday",9,0.8,3.94,0,1200,0,0,0,0,10,0.960433333
"788","2/16/2015","Quarter3","finishing","Monday",12,0.8,4.08,0,1080,0,0,0,0,9,0.891555556
"789","2/16/2015","Quarter3","finishing","Monday",3,0.5,4.15,0,960,0,0,0,0,8,0.864583333
"790","2/16/2015","Quarter3","sweing","Monday",3,0.65,30.1,1263,600,63,0,0,1,58,0.802243319
"791","2/16/2015","Quarter3","sweing","Monday",5,0.8,30.1,461,0,0,0,0,0,59,0.800980392
"792","2/16/2015","Quarter3","sweing","Monday",12,0.8,15.26,1079,3720,38,0,0,0,34,0.800312375
"793","2/16/2015","Quarter3","finishing","Monday",6,0.8,2.9,0,960,0,0,0,0,8,0.773333333
"794","2/16/2015","Quarter3","sweing","Monday",6,0.75,18.79,895,3960,0,0,0,0,33,0.75065101
"795","2/16/2015","Quarter3","sweing","Monday",4,0.75,30.1,912,7020,0,0,0,1,58,0.750356125
"796","2/16/2015","Quarter3","finishing","Monday",4,0.75,4.15,0,1800,0,0,0,0,15,0.722333333
"797","2/16/2015","Quarter3","sweing","Monday",7,0.7,30.1,784,600,30,0,0,1,59,0.700459889
"798","2/16/2015","Quarter3","finishing","Monday",5,0.75,4.15,0,1200,0,0,0,0,10,0.629416667
"799","2/16/2015","Quarter3","sweing","Monday",8,0.7,30.1,7,7080,27,2,10,2,59,0.621971751
"800","2/16/2015","Quarter3","sweing","Monday",11,0.7,11.41,680,2160,30,0,0,2,54,0.565972222
"801","2/16/2015","Quarter3","sweing","Monday",10,0.6,18.22,1131,5280,0,0,0,1,44,0.35542803
"802","2/16/2015","Quarter3","sweing","Monday",9,0.6,18.79,2103,5400,0,0,0,1,54,0.329964879
"803","2/16/2015","Quarter3","finishing","Monday",7,0.7,4.15,0,1800,0,0,0,0,15,0.258
"804","2/17/2015","Quarter3","sweing","Tuesday",1,0.8,22.52,1445,6840,113,0,0,0,57,1.000230409
"805","2/17/2015","Quarter3","finishing","Tuesday",10,0.8,3.94,0,960,0,0,0,0,8,0.927541667
"806","2/17/2015","Quarter3","finishing","Tuesday",7,0.7,5.13,0,1200,0,0,0,0,10,0.91375
"807","2/17/2015","Quarter3","finishing","Tuesday",12,0.8,5.13,0,1080,0,0,0,0,9,0.9025
"808","2/17/2015","Quarter3","sweing","Tuesday",12,0.8,15.26,1133,4080,38,0,0,0,34,0.800401961
"809","2/17/2015","Quarter3","finishing","Tuesday",3,0.5,5.13,0,1800,0,0,0,0,15,0.7866
"810","2/17/2015","Quarter3","sweing","Tuesday",6,0.75,18.79,726,3360,0,0,0,0,33,0.750621354
"811","2/17/2015","Quarter3","sweing","Tuesday",4,0.75,30.1,849,7020,45,0,0,1,58,0.750356125
"812","2/17/2015","Quarter3","finishing","Tuesday",6,0.8,2.9,0,960,0,0,0,0,8,0.749166667
"813","2/17/2015","Quarter3","sweing","Tuesday",7,0.7,30.1,562,840,30,0,0,1,59,0.700888203
"814","2/17/2015","Quarter3","sweing","Tuesday",11,0.7,11.41,1054,3420,30,0,0,2,56,0.700614035
"815","2/17/2015","Quarter3","sweing","Tuesday",3,0.7,30.1,1422,6960,50,0,0,1,58,0.700603448
"816","2/17/2015","Quarter3","finishing","Tuesday",4,0.75,5.13,0,960,0,0,0,0,8,0.656666667
"817","2/17/2015","Quarter3","sweing","Tuesday",5,0.8,30.1,680,7140,0,0,0,0,59,0.653431373
"818","2/17/2015","Quarter3","sweing","Tuesday",9,0.65,18.79,2120,5520,0,0,0,1,51,0.650134
"819","2/17/2015","Quarter3","sweing","Tuesday",8,0.6,29.4,179,0,23,5,30,2,58,0.600982906
"820","2/17/2015","Quarter3","finishing","Tuesday",9,0.8,3.94,0,960,0,0,0,0,8,0.586041667
"821","2/17/2015","Quarter3","finishing","Tuesday",2,0.8,5.13,0,1800,0,0,0,0,15,0.5814
"822","2/17/2015","Quarter3","sweing","Tuesday",2,0.5,30.33,838,6720,0,0,0,1,56,0.361071429
"823","2/17/2015","Quarter3","sweing","Tuesday",10,0.65,18.22,741,0,0,8,35,1,49,0.302117347
"824","2/18/2015","Quarter3","finishing","Wednesday",12,0.8,5.13,0,1200,0,0,0,0,10,0.9918
"825","2/18/2015","Quarter3","finishing","Wednesday",6,0.8,2.9,0,1440,0,0,0,0,12,0.936861111
"826","2/18/2015","Quarter3","finishing","Wednesday",2,0.8,5.13,0,1440,0,0,0,0,12,0.919125
"827","2/18/2015","Quarter3","sweing","Wednesday",11,0.7,11.41,685,3360,30,0,0,2,56,0.8211125
"828","2/18/2015","Quarter3","sweing","Wednesday",4,0.8,30.1,864,480,50,0,0,1,58,0.800980392
"829","2/18/2015","Quarter3","sweing","Wednesday",5,0.8,30.1,511,0,0,0,0,0,59,0.800980392
"830","2/18/2015","Quarter3","sweing","Wednesday",12,0.8,15.26,1095,4080,63,0,0,0,34,0.800401961
"831","2/18/2015","Quarter3","sweing","Wednesday",1,0.8,22.52,1374,3960,63,0,0,0,57,0.800279693
"832","2/18/2015","Quarter3","sweing","Wednesday",6,0.75,18.79,759,3960,34,0,0,0,33,0.75065101
"833","2/18/2015","Quarter3","sweing","Wednesday",7,0.75,30.1,553,2280,45,0,0,1,59,0.75053268
"834","2/18/2015","Quarter3","finishing","Wednesday",4,0.75,5.13,0,960,0,0,0,0,8,0.734645833
"835","2/18/2015","Quarter3","sweing","Wednesday",3,0.7,30.1,1057,0,40,0,0,1,58,0.700603448
"836","2/18/2015","Quarter3","sweing","Wednesday",9,0.7,18.79,1587,4560,30,0,0,1,51,0.70009573
"837","2/18/2015","Quarter3","finishing","Wednesday",7,0.7,5.13,0,960,0,0,0,0,8,0.671875
"838","2/18/2015","Quarter3","finishing","Wednesday",10,0.8,3.94,0,960,0,0,0,0,8,0.64025
"839","2/18/2015","Quarter3","finishing","Wednesday",8,0.7,5.13,0,960,0,0,0,0,8,0.58
"840","2/18/2015","Quarter3","finishing","Wednesday",9,0.8,3.94,0,960,0,0,0,0,8,0.549791667
"841","2/18/2015","Quarter3","sweing","Wednesday",2,0.6,30.33,868,6840,0,0,0,1,57,0.328131579
"842","2/18/2015","Quarter3","sweing","Wednesday",10,0.7,19.68,1119,5640,0,8,35,1,47,0.303574468
"843","2/18/2015","Quarter3","finishing","Wednesday",3,0.5,5.13,0,960,0,0,0,0,8,0.2565
"844","2/18/2015","Quarter3","sweing","Wednesday",8,0.65,29.4,962,4560,0,4.5,30,2,57,0.251399254
"845","2/19/2015","Quarter3","finishing","Thursday",3,0.5,5.13,0,2880,0,0,0,0,12,0.81640625
"846","2/19/2015","Quarter3","sweing","Thursday",12,0.8,15.26,1126,1080,38,0,0,0,34,0.800711494
"847","2/19/2015","Quarter3","sweing","Thursday",1,0.8,22.52,265,3840,63,0,0,0,57,0.800470513
"848","2/19/2015","Quarter3","sweing","Thursday",4,0.8,30.1,859,7020,63,0,0,1,58.5,0.800094017
"849","2/19/2015","Quarter3","sweing","Thursday",5,0.8,30.1,276,600,63,3.5,15,0,59.5,0.799982853
"850","2/19/2015","Quarter3","finishing","Thursday",6,0.8,2.9,0,4320,0,0,0,0,18,0.785864198
"851","2/19/2015","Quarter3","sweing","Thursday",6,0.75,18.79,899,3960,56,0,0,0,33,0.75065101
"852","2/19/2015","Quarter3","finishing","Thursday",10,0.8,3.94,0,2400,0,0,0,0,10,0.733277778
"853","2/19/2015","Quarter3","finishing","Thursday",2,0.8,5.13,0,3600,0,0,0,0,15,0.710125
"854","2/19/2015","Quarter3","sweing","Thursday",3,0.7,30.1,247,6960,50,0,0,1,58,0.700603448
"855","2/19/2015","Quarter3","sweing","Thursday",11,0.7,11.41,653,3480,30,0,0,2,58,0.700540441
"856","2/19/2015","Quarter3","sweing","Thursday",8,0.7,29.4,1116,6240,0,0,0,2,57,0.7
"857","2/19/2015","Quarter3","finishing","Thursday",4,0.75,5.13,0,1920,0,0,0,0,8,0.684027778
"858","2/19/2015","Quarter3","finishing","Thursday",8,0.7,5.13,0,1920,0,0,0,0,8,0.672135417
"859","2/19/2015","Quarter3","sweing","Thursday",9,0.7,18.79,1603,6120,30,0,0,1,51,0.638614379
"860","2/19/2015","Quarter3","finishing","Thursday",5,0.75,5.13,0,1920,0,0,0,0,8,0.631354167
"861","2/19/2015","Quarter3","sweing","Thursday",7,0.75,30.1,444,0,0,5,20,1,59,0.611140537
"862","2/19/2015","Quarter3","finishing","Thursday",12,0.8,5.13,0,2160,0,0,0,0,9,0.609583333
"863","2/19/2015","Quarter3","sweing","Thursday",2,0.65,30.33,841,6840,0,0,0,1,57,0.585315789
"864","2/19/2015","Quarter3","sweing","Thursday",10,0.7,19.68,1410,5760,0,0,0,1,48,0.249416667
"865","2/22/2015","Quarter4","finishing","Sunday",3,0.5,5.13,0,1800,0,0,0,0,15,0.8721
"866","2/22/2015","Quarter4","finishing","Sunday",6,0.8,2.9,0,960,0,0,0,0,8,0.8319375
"867","2/22/2015","Quarter4","finishing","Sunday",2,0.8,5.13,0,4800,0,0,0,0,20,0.8300625
"868","2/22/2015","Quarter4","finishing","Sunday",11,0.6,2.9,0,2880,0,0,0,0,12,0.805555556
"869","2/22/2015","Quarter4","sweing","Sunday",12,0.8,15.26,1103,4080,63,0,0,0,34,0.800401961
"870","2/22/2015","Quarter4","sweing","Sunday",4,0.8,30.1,922,5820,63,0,0,1,59,0.80000295
"871","2/22/2015","Quarter4","finishing","Sunday",12,0.8,5.13,0,2400,0,0,0,0,10,0.78375
"872","2/22/2015","Quarter4","finishing","Sunday",9,0.8,3.94,0,2400,0,0,0,0,10,0.753525
"873","2/22/2015","Quarter4","sweing","Sunday",6,0.75,18.79,1055,3960,45,0,0,0,33,0.75065101
"874","2/22/2015","Quarter4","finishing","Sunday",1,0.8,3.94,0,2880,0,0,0,0,12,0.727349537
"875","2/22/2015","Quarter4","sweing","Sunday",8,0.7,29.4,1146,6840,40,0,0,2,57,0.700614035
"876","2/22/2015","Quarter4","sweing","Sunday",2,0.7,30.33,746,6840,0,0,0,1,57,0.700605263
"877","2/22/2015","Quarter4","sweing","Sunday",11,0.75,11.41,834,3480,0,0,0,2,58,0.672140805
"878","2/22/2015","Quarter4","sweing","Sunday",9,0.7,18.79,1717,3240,30,0,0,1,57,0.627011183
"879","2/22/2015","Quarter4","sweing","Sunday",3,0.7,30.1,1041,8160,33,0,0,2,58,0.626577778
"880","2/22/2015","Quarter4","sweing","Sunday",10,0.7,21.25,1531,6000,0,0,0,1,50,0.456875
"881","2/22/2015","Quarter4","sweing","Sunday",7,0.75,30.1,627,6960,0,3.5,20,1,58,0.393548851
"882","2/22/2015","Quarter4","finishing","Sunday",10,0.8,3.94,0,960,0,0,0,0,8,0.385791667
"883","2/22/2015","Quarter4","sweing","Sunday",5,0.8,30.1,450,5700,0,4.5,25,0,60,0.307501459
"884","2/22/2015","Quarter4","finishing","Sunday",7,0.7,5.13,0,960,0,0,0,0,8,0.283958333
"885","2/23/2015","Quarter4","finishing","Monday",10,0.8,3.94,0,2400,0,0,0,0,20,0.955791667
"886","2/23/2015","Quarter4","finishing","Monday",8,0.7,5.13,0,960,0,0,0,0,8,0.930416667
"887","2/23/2015","Quarter4","finishing","Monday",12,0.8,5.13,0,1080,0,0,0,0,9,0.9025
"888","2/23/2015","Quarter4","finishing","Monday",3,0.8,5.13,0,2160,0,0,0,0,18,0.87115
"889","2/23/2015","Quarter4","sweing","Monday",12,0.8,15.26,1060,4080,63,0,0,0,34,0.800401961
"890","2/23/2015","Quarter4","sweing","Monday",4,0.8,30.1,891,7140,38,0,0,1,59,0.800137255
"891","2/23/2015","Quarter4","sweing","Monday",5,0.8,30.1,541,7140,38,0,0,0,59,0.800137255
"892","2/23/2015","Quarter4","sweing","Monday",7,0.75,30.1,709,6960,45,0,0,1,58,0.750770115
"893","2/23/2015","Quarter4","sweing","Monday",6,0.75,18.79,1100,3960,45,0,0,0,33,0.75065101
"894","2/23/2015","Quarter4","sweing","Monday",11,0.75,11.41,826,2820,0,0,0,2,58,0.750293939
"895","2/23/2015","Quarter4","sweing","Monday",2,0.7,30.33,577,2160,30,0,0,1,58,0.700623
"896","2/23/2015","Quarter4","sweing","Monday",8,0.7,29.4,1094,6840,40,0,0,2,57,0.700614035
"897","2/23/2015","Quarter4","sweing","Monday",3,0.7,29.4,1228,6960,30,0,0,2,58,0.700362069
"898","2/23/2015","Quarter4","sweing","Monday",9,0.7,18.79,1641,6000,40,0,0,1,50,0.60128
"899","2/23/2015","Quarter4","sweing","Monday",10,0.7,21.25,1583,6000,0,0,0,1,50,0.417916667
"900","2/23/2015","Quarter4","finishing","Monday",6,0.8,2.9,0,960,0,0,0,0,8,0.3715625
"901","2/23/2015","Quarter4","finishing","Monday",9,0.8,2.9,0,960,0,0,0,0,8,0.3715625
"902","2/23/2015","Quarter4","finishing","Monday",2,0.8,5.13,0,960,0,0,0,0,8,0.36871875
"903","2/23/2015","Quarter4","finishing","Monday",7,0.7,5.13,0,960,0,0,0,0,8,0.356458333
"904","2/24/2015","Quarter4","finishing","Tuesday",10,0.7,2.9,0,1800,0,0,0,0,15,0.902222222
"905","2/24/2015","Quarter4","finishing","Tuesday",3,0.8,4.6,0,1440,0,0,0,0,12,0.811388889
"906","2/24/2015","Quarter4","sweing","Tuesday",12,0.8,15.26,1062,4080,50,0,0,0,34,0.800401961
"907","2/24/2015","Quarter4","sweing","Tuesday",5,0.8,30.1,450,7140,50,0,0,0,60,0.800137255
"908","2/24/2015","Quarter4","sweing","Tuesday",4,0.8,30.1,901,6480,50,0,0,1,59,0.800071839
"909","2/24/2015","Quarter4","finishing","Tuesday",8,0.7,4.6,0,960,0,0,0,0,8,0.791458333
"910","2/24/2015","Quarter4","sweing","Tuesday",7,0.75,30.1,739,5640,45,0,0,1,59,0.750727326
"911","2/24/2015","Quarter4","sweing","Tuesday",6,0.75,18.79,913,3360,45,0,0,0,33,0.75065101
"912","2/24/2015","Quarter4","sweing","Tuesday",11,0.75,11.61,698,3360,34,0,0,2,57,0.750437269
"913","2/24/2015","Quarter4","sweing","Tuesday",3,0.75,29.4,1172,5340,45,0,0,2,60,0.750176991
"914","2/24/2015","Quarter4","finishing","Tuesday",6,0.75,2.9,0,1800,0,0,0,0,15,0.726933333
"915","2/24/2015","Quarter4","finishing","Tuesday",9,0.7,2.9,0,1800,0,0,0,0,15,0.726933333
"916","2/24/2015","Quarter4","sweing","Tuesday",2,0.7,30.33,408,1680,30,0,0,1,59,0.700623
"917","2/24/2015","Quarter4","sweing","Tuesday",8,0.7,29.4,1079,4560,40,0,0,2,58,0.700518519
"918","2/24/2015","Quarter4","sweing","Tuesday",9,0.7,18.79,1068,3000,30,0,0,1,52,0.700256795
"919","2/24/2015","Quarter4","finishing","Tuesday",11,0.7,2.9,0,960,0,0,0,0,8,0.5046875
"920","2/24/2015","Quarter4","sweing","Tuesday",10,0.7,21.25,1834,6360,0,0,0,1,53,0.471108491
"921","2/24/2015","Quarter4","finishing","Tuesday",2,0.7,3.9,0,960,0,0,0,0,8,0.325
"922","2/24/2015","Quarter4","sweing","Tuesday",1,0.6,22.53,708,5040,0,0,0,1,42,0.268214286
"923","2/25/2015","Quarter4","sweing","Wednesday",9,0.75,18.79,1085,6240,56,0,0,1,52,0.970816667
"924","2/25/2015","Quarter4","finishing","Wednesday",5,0.8,4.6,0,1080,0,0,0,0,9,0.902962963
"925","2/25/2015","Quarter4","finishing","Wednesday",3,0.8,4.6,0,2400,0,0,0,0,20,0.900833333
"926","2/25/2015","Quarter4","finishing","Wednesday",12,0.8,4.6,0,1800,0,0,0,0,15,0.899555556
"927","2/25/2015","Quarter4","finishing","Wednesday",10,0.7,2.9,0,1200,0,0,0,0,10,0.845833333
"928","2/25/2015","Quarter4","sweing","Wednesday",4,0.8,30.1,323,4080,50,0,0,1,59,0.800808642
"929","2/25/2015","Quarter4","sweing","Wednesday",12,0.8,15.26,1053,4080,50,0,0,0,34,0.800401961
"930","2/25/2015","Quarter4","sweing","Wednesday",7,0.8,30.1,786,7080,50,0,0,2,59,0.800115819
"931","2/25/2015","Quarter4","sweing","Wednesday",6,0.75,18.79,1003,3960,45,0,0,1,33,0.75065101
"932","2/25/2015","Quarter4","sweing","Wednesday",11,0.75,11.61,635,3360,45,0,0,0,57,0.750503571
"933","2/25/2015","Quarter4","sweing","Wednesday",3,0.75,29.4,1283,6960,45,0,0,2,58,0.750206897
"934","2/25/2015","Quarter4","sweing","Wednesday",8,0.7,29.4,847,6960,30,0,0,1,58,0.700362069
"935","2/25/2015","Quarter4","sweing","Wednesday",2,0.7,30.33,361,3960,30,0,0,1,58,0.700069811
"936","2/25/2015","Quarter4","sweing","Wednesday",10,0.7,21.82,1653,6240,0,0,0,2,52,0.700058333
"937","2/25/2015","Quarter4","finishing","Wednesday",7,0.75,4.6,0,960,0,0,0,0,8,0.676666667
"938","2/25/2015","Quarter4","finishing","Wednesday",8,0.7,4.6,0,960,0,0,0,0,8,0.658541667
"939","2/25/2015","Quarter4","sweing","Wednesday",5,0.8,30.1,15,1200,49,0,0,1,59,0.598792339
"940","2/25/2015","Quarter4","sweing","Wednesday",1,0.65,22.53,762,5040,0,0,0,1,42,0.581130952
"941","2/25/2015","Quarter4","finishing","Wednesday",2,0.7,3.9,0,960,0,0,0,0,8,0.440375
"942","2/25/2015","Quarter4","finishing","Wednesday",6,0.75,2.9,0,960,0,0,0,0,8,0.410833333
"943","2/25/2015","Quarter4","finishing","Wednesday",9,0.7,2.9,0,960,0,0,0,0,8,0.410833333
"944","2/26/2015","Quarter4","finishing","Thursday",3,0.8,4.6,0,6300,0,0,0,0,15,0.921703704
"945","2/26/2015","Quarter4","finishing","Thursday",5,0.8,4.6,0,7560,0,0,0,0,18,0.921604938
"946","2/26/2015","Quarter4","sweing","Thursday",7,0.8,30.1,694,4080,50,0,0,1,59,0.800808642
"947","2/26/2015","Quarter4","sweing","Thursday",11,0.8,11.61,816,2820,50,0,0,2,57,0.800516667
"948","2/26/2015","Quarter4","sweing","Thursday",12,0.8,15.26,1065,4080,63,0,0,0,34,0.800401961
"949","2/26/2015","Quarter4","finishing","Thursday",1,0.5,3.94,0,3360,0,0,0,0,8,0.768847222
"950","2/26/2015","Quarter4","sweing","Thursday",6,0.75,18.79,912,3960,45,0,0,0,33,0.75065101
"951","2/26/2015","Quarter4","sweing","Thursday",3,0.75,29.4,1244,6840,45,0,0,2,57,0.750473684
"952","2/26/2015","Quarter4","sweing","Thursday",9,0.75,18.79,1020,5640,45,0,0,1,52,0.750371895
"953","2/26/2015","Quarter4","sweing","Thursday",8,0.75,29.4,916,6960,56,0,0,2,58,0.750206897
"954","2/26/2015","Quarter4","sweing","Thursday",10,0.7,21.82,1591,3240,0,0,0,1,52,0.700251773
"955","2/26/2015","Quarter4","sweing","Thursday",2,0.7,30.33,398,6960,0,0,0,1,58,0.66237931
"956","2/26/2015","Quarter4","finishing","Thursday",12,0.8,4.6,0,3780,0,0,0,0,9,0.590617284
"957","2/26/2015","Quarter4","finishing","Thursday",2,0.7,3.9,0,960,0,0,0,0,8,0.5565625
"958","2/26/2015","Quarter4","sweing","Thursday",4,0.8,30.1,437,7080,32,0,0,2,59,0.495617514
"959","2/26/2015","Quarter4","sweing","Thursday",5,0.35,27.48,413,6840,38,0,0,1,57,0.449964912
"960","2/26/2015","Quarter4","finishing","Thursday",10,0.7,2.9,0,3360,0,0,0,0,8,0.410833333
"961","2/26/2015","Quarter4","finishing","Thursday",9,0.75,2.9,0,960,0,0,0,0,8,0.4078125
"962","2/26/2015","Quarter4","sweing","Thursday",1,0.35,26.66,1164,6600,23,0,0,2,55,0.378895152
"963","2/26/2015","Quarter4","finishing","Thursday",8,0.75,4.6,0,3360,0,0,0,0,8,0.376597222
"964","2/26/2015","Quarter4","finishing","Thursday",6,0.75,2.9,0,3360,0,0,0,0,8,0.271875
"965","2/28/2015","Quarter4","finishing","Saturday",3,0.8,4.6,0,6300,0,0,0,0,15,0.921703704
"966","2/28/2015","Quarter4","finishing","Saturday",5,0.8,4.6,0,7560,0,0,0,0,18,0.921604938
"967","2/28/2015","Quarter4","sweing","Saturday",11,0.8,11.61,954,0,50,0,0,2,58,0.800779018
"968","2/28/2015","Quarter4","sweing","Saturday",12,0.8,15.26,1194,1700,62,0,0,0,34,0.800260821
"969","2/28/2015","Quarter4","sweing","Saturday",7,0.8,30.1,644,840,38,0,0,1,59,0.799982853
"970","2/28/2015","Quarter4","finishing","Saturday",1,0.5,3.94,0,3360,0,0,0,0,8,0.768847222
"971","2/28/2015","Quarter4","sweing","Saturday",3,0.75,29.4,1144,4440,45,0,0,2,57,0.750716981
"972","2/28/2015","Quarter4","sweing","Saturday",6,0.75,18.79,1012,3960,45,0,0,0,33,0.75065101
"973","2/28/2015","Quarter4","sweing","Saturday",8,0.75,29.4,792,4560,56,0,0,2,58,0.750425926
"974","2/28/2015","Quarter4","sweing","Saturday",9,0.75,18.79,841,6240,45,0,0,1,52,0.750395513
"975","2/28/2015","Quarter4","sweing","Saturday",10,0.7,21.82,1448,6120,40,0,0,1,51,0.700236601
"976","2/28/2015","Quarter4","sweing","Saturday",2,0.7,30.33,512,4560,0,0,0,1,58,0.700211111
"977","2/28/2015","Quarter4","finishing","Saturday",12,0.8,4.6,0,3780,0,0,0,0,9,0.590617284
"978","2/28/2015","Quarter4","finishing","Saturday",2,0.7,3.9,0,960,0,0,0,0,8,0.5565625
"979","2/28/2015","Quarter4","sweing","Saturday",5,0.5,27.48,609,6840,30,0,0,1,57,0.550403509
"980","2/28/2015","Quarter4","sweing","Saturday",1,0.5,26.66,1448,6840,30,0,0,2,57,0.550349708
"981","2/28/2015","Quarter4","sweing","Saturday",4,0.5,26.66,556,6960,23,0,0,2,58,0.500258046
"982","2/28/2015","Quarter4","finishing","Saturday",10,0.7,2.9,0,3360,0,0,0,0,8,0.410833333
"983","2/28/2015","Quarter4","finishing","Saturday",9,0.75,2.9,0,960,0,0,0,0,8,0.4078125
"984","2/28/2015","Quarter4","finishing","Saturday",8,0.75,4.6,0,3360,0,0,0,0,8,0.376597222
"985","2/28/2015","Quarter4","finishing","Saturday",6,0.75,2.9,0,3360,0,0,0,0,8,0.271875
"986","03/01/15","Quarter1","finishing","Sunday",3,0.8,4.6,0,10500,0,0,0,0,25,0.936355556
