"DATES","DEPARTMENT","TEAM","SMV","WIP","OVER_TIME","INCENTIVE","IDLE_TIME","IDLE_MEN","NO_OF_STYLE_CHANGE","NO_OF_WORKERS","RATIO"
"05/03/2015","sweing",6,22.53,1450,2640,0,0,0,1,39,0.7534
"07/03/2015","finishing",12,4.6,0,1080,0,0,0,0,9,1.0861
"07/03/2015","sweing",12,15.26,986,4080,75,0,0,0,34,1.0632
"07/03/2015","sweing",1,26.82,1267,8160,70,0,0,0,58,1.2144
"07/03/2015","finishing",7,4.6,0,6000,0,0,0,0,25,1.0318
"07/03/2015","finishing",5,3.94,0,2400,0,0,0,0,10,2.3021
"07/03/2015","sweing",4,26.82,1195,6960,60,0,0,0,58,1.1439
"07/03/2015","sweing",3,29.4,983,6840,63,0,0,1,57,1.0007
"07/03/2015","sweing",11,11.41,471,3420,50,0,0,0,58,1
"07/03/2015","finishing",6,2.9,0,960,0,0,0,0,8,1.595
"07/03/2015","sweing",9,18.79,1226,3480,45,0,0,0,51,1
"07/03/2015","sweing",10,21.82,1251,6000,30,0,0,0,50,1.0006
"07/03/2015","finishing",1,3.94,0,960,0,0,0,0,8,0.9498
"07/03/2015","finishing",4,3.94,0,960,0,0,0,0,8,0.9498
"07/03/2015","finishing",11,2.9,0,960,0,0,0,0,8,0.8214
"07/03/2015","sweing",2,16.1,626,4200,0,0,0,1,45,1.0004
"07/03/2015","finishing",8,4.6,0,3600,0,0,0,0,15,0.7384
"07/03/2015","finishing",2,3.9,0,1920,0,0,0,0,8,0.8125
"07/03/2015","sweing",6,23.41,1379,2280,0,0,0,1,39,1.0011
"07/03/2015","sweing",5,27.48,541,6960,24,0,0,1,58,0.5842
"08/03/2015","finishing",3,4.6,0,1440,0,0,0,0,12,1.1899
"08/03/2015","finishing",12,4.6,0,1080,0,0,0,0,9,1.1819
"08/03/2015","finishing",9,2.9,0,1080,0,0,0,0,9,1.2388
"08/03/2015","finishing",1,3.94,0,960,0,0,0,0,8,1.1875
"08/03/2015","finishing",4,3.94,0,960,0,0,0,0,8,1.1875
"08/03/2015","finishing",2,3.9,0,1200,0,0,0,0,10,1.2629
"08/03/2015","finishing",5,3.94,0,960,0,0,0,0,8,1.7158
"08/03/2015","sweing",4,26.82,1082,6840,65,0,0,0,57,1.1334
"08/03/2015","sweing",1,26.82,1254,6960,65,0,0,0,58,1.1334
"08/03/2015","sweing",3,30.1,1278,3360,50,0,0,1,57,1.0006
"08/03/2015","sweing",12,15.26,1064,4080,63,0,0,0,34,1.0005
"08/03/2015","sweing",11,11.41,313,3420,50,0,0,0,58,1
"08/03/2015","finishing",11,2.9,0,960,0,0,0,0,8,0.944
"08/03/2015","sweing",9,18.79,1239,5640,45,0,0,0,52,1.0005
"08/03/2015","sweing",10,21.82,1335,6000,30,0,0,0,50,1.0006
"08/03/2015","sweing",2,16.1,928,4800,30,0,0,1,45,1.0002
"08/03/2015","sweing",6,23.41,1266,2520,23,0,0,1,38,1.0017
"08/03/2015","sweing",8,30.48,869,6720,0,0,0,1,56,1.0009
"08/03/2015","sweing",5,26.82,711,7080,23,0,0,1,59,1.0001
"08/03/2015","finishing",8,3.9,0,960,0,0,0,0,8,0.7516
"08/03/2015","finishing",10,2.9,0,960,0,0,0,0,8,0.6301
"08/03/2015","finishing",6,2.9,0,960,0,0,0,0,8,0.4531
"09/03/2015","finishing",11,2.9,0,0,960,0,0,0,8,1.2008
"09/03/2015","finishing",12,4.6,0,0,1080,0,0,0,9,1.1287
"09/03/2015","finishing",5,3.94,0,0,2880,0,0,0,12,1.4406
"09/03/2015","sweing",4,26.82,1079,7020,65,0,0,0,58,1.1339
"09/03/2015","sweing",1,26.82,1322,7140,65,0,0,0,59,1.1339
"09/03/2015","finishing",9,2.9,0,0,3600,0,0,0,15,1.1213
"09/03/2015","sweing",3,30.1,964,5160,50,0,0,1,58,1.0011
"09/03/2015","sweing",12,15.26,1132,4080,63,0,0,0,34,1.0005
"09/03/2015","sweing",11,11.41,357,3420,50,0,0,0,58,1
"09/03/2015","finishing",3,4.6,0,0,1440,0,0,0,12,0.9943
"09/03/2015","finishing",4,3.94,0,0,960,0,0,0,8,1.0605
"09/03/2015","finishing",1,3.94,0,0,960,0,0,0,8,1.0594
"09/03/2015","sweing",9,18.79,1193,6240,45,0,0,0,52,1.0005
"09/03/2015","sweing",2,16.1,817,5520,30,0,0,1,45,1.0007
"09/03/2015","sweing",10,21.82,1576,6000,30,0,0,0,50,1.0006
"09/03/2015","finishing",2,3.9,0,0,1200,0,0,0,10,0.975
"09/03/2015","sweing",6,23.41,1262,4560,35,0,0,1,38,1.0015
"09/03/2015","sweing",8,30.48,953,6720,26,0,0,1,56,1.0006
"09/03/2015","sweing",5,26.82,919,7080,23,0,0,1,59,1.0001
"09/03/2015","sweing",7,30.48,1161,6600,0,0,0,1,55,1.0012
"09/03/2015","finishing",10,2.9,0,0,960,0,0,0,8,0.6818
"09/03/2015","finishing",8,3.9,0,0,960,0,0,0,8,0.4063
"10/03/2015","finishing",12,4.6,0,1080,0,0,0,0,9,1.15
"10/03/2015","finishing",5,3.94,0,1440,0,0,0,0,12,1.5157
"10/03/2015","sweing",1,26.82,1574,7080,75,0,0,0,59,1.2001
"10/03/2015","finishing",3,4.6,0,1440,0,0,0,0,12,1.1181
"10/03/2015","finishing",4,3.94,0,960,0,0,0,0,8,1.1754
"10/03/2015","finishing",1,3.94,0,960,0,0,0,0,8,1.1743
"10/03/2015","sweing",4,26.82,1104,5880,65,0,0,0,59,1.1334
"10/03/2015","finishing",9,2.9,0,1800,0,0,0,0,15,1.0956
"10/03/2015","sweing",12,15.26,1069,4080,63,0,0,0,34,1.0005
"10/03/2015","sweing",3,30.1,756,6960,63,0,0,1,58,1.0001
"10/03/2015","sweing",11,11.41,338,3420,50,0,0,0,58,1
"10/03/2015","finishing",11,2.9,0,960,0,0,0,0,8,0.9478
"10/03/2015","sweing",10,21.82,1499,6000,34,0,0,0,50,1.0008
"10/03/2015","sweing",9,18.79,1247,6240,45,0,0,0,52,1.0005
"10/03/2015","finishing",2,3.9,0,960,0,0,0,0,8,1.0586
"10/03/2015","sweing",8,30.48,923,6840,30,0,0,1,57,1.0007
"10/03/2015","sweing",6,23.41,1180,4560,30,0,0,1,38,1.0004
"10/03/2015","sweing",2,16.1,957,5400,40,0,0,1,45,1.0001
"10/03/2015","sweing",5,26.82,1001,7080,26,0,0,1,59,1.0001
"10/03/2015","sweing",7,30.48,1017,6840,25,0,0,1,57,1.0507
"10/03/2015","finishing",8,3.9,0,960,0,0,0,0,8,0.8625
"10/03/2015","finishing",7,3.9,0,960,0,0,0,0,8,1.1213
"10/03/2015","finishing",10,2.9,0,960,0,0,0,0,8,0.5696
"11/03/2015","finishing",12,4.6,0,2160,0,0,0,0,9,1.1535
"11/03/2015","finishing",11,2.9,0,2400,0,0,0,0,10,1.0925
"11/03/2015","finishing",2,3.9,0,1920,0,0,0,0,8,1.0924
"11/03/2015","finishing",4,3.94,0,1920,0,0,0,0,8,1.0844
"11/03/2015","finishing",1,3.94,0,1920,0,0,0,0,8,1.0835
"11/03/2015","sweing",12,15.26,470,4080,63,0,0,0,34,1.0005
"11/03/2015","sweing",3,30.1,735,6960,63,0,0,1,58,1.0001
"11/03/2015","sweing",11,11.41,560,3420,50,0,0,0,58,1
"11/03/2015","finishing",3,4.6,0,1920,0,0,0,0,8,0.9833
"11/03/2015","finishing",5,3.94,0,1440,0,0,0,0,12,1.0841
"11/03/2015","sweing",10,21.82,1674,6000,34,0,0,0,50,1.0008
"11/03/2015","sweing",9,18.79,290,5040,45,0,0,0,52,1.0005
"11/03/2015","sweing",2,16.1,971,5400,45,0,0,1,45,1.0002
"11/03/2015","sweing",1,26.82,1322,7080,45,0,0,0,59,1.0001
"11/03/2015","sweing",4,26.82,1054,7080,45,0,0,0,59,1.0001
"11/03/2015","sweing",5,26.82,992,6960,30,0,0,1,58,1.0008
"11/03/2015","sweing",8,30.48,914,6840,30,0,0,1,57,1.0007
"11/03/2015","sweing",6,23.41,1128,4560,40,0,0,1,38,1.0004
"11/03/2015","sweing",7,30.48,935,6840,26,0,0,1,57,1.0009
"11/03/2015","finishing",10,2.9,0,960,0,0,0,0,8,0.8378
"11/03/2015","finishing",8,3.9,0,960,0,0,0,0,8,0.8938
"11/03/2015","finishing",7,3.9,0,960,0,0,0,0,8,0.9625
"11/03/2015","finishing",9,2.9,0,1800,0,0,0,0,15,0.6745
"11/03/2015","finishing",6,2.9,0,720,0,0,0,0,6,0.5639
